timestamp,open,high,low,close,volume
2026-02-12T03:45:00,748.1500244140625,748.1500244140625,740.2000122070312,740.4000244140625,0
2026-02-12T03:50:00,740.2000122070312,742.1500244140625,739.25,740.2000122070312,38940
2026-02-12T03:55:00,740.3499755859375,740.8499755859375,740.0,740.3499755859375,21962
2026-02-12T04:00:00,740.0,741.3499755859375,739.0,741.2999877929688,17309
2026-02-12T04:05:00,741.5,741.9500122070312,741.0499877929688,741.9500122070312,9679
2026-02-12T04:10:00,741.5,743.0499877929688,741.5,742.2999877929688,13886
2026-02-12T04:15:00,741.9500122070312,742.4500122070312,740.3499755859375,741.7999877929688,16564
2026-02-12T04:20:00,741.7000122070312,743.0499877929688,741.7000122070312,743.0,12879
2026-02-12T04:25:00,742.5999755859375,744.0499877929688,742.5,743.0,14977
2026-02-12T04:30:00,742.7999877929688,742.9000244140625,742.0,742.5,7640
2026-02-12T04:35:00,742.25,742.2999877929688,741.5,741.7999877929688,8730
2026-02-12T04:40:00,741.7999877929688,742.4000244140625,741.3499755859375,742.25,8191
2026-02-12T04:45:00,742.2000122070312,743.0999755859375,741.7000122070312,742.7000122070312,9329
2026-02-12T04:50:00,742.5499877929688,743.5999755859375,742.4500122070312,743.5999755859375,8164
2026-02-12T04:55:00,743.5499877929688,744.1500244140625,743.0999755859375,744.1500244140625,8349
2026-02-12T05:00:00,744.1500244140625,745.9000244140625,743.75,745.3499755859375,9509
2026-02-12T05:05:00,745.4000244140625,745.9500122070312,744.3499755859375,745.9500122070312,8130
2026-02-12T05:10:00,745.5999755859375,746.8499755859375,743.5,743.5999755859375,20255
2026-02-12T05:15:00,743.6500244140625,744.0999755859375,742.5,743.0999755859375,11030
2026-02-12T05:20:00,742.9000244140625,743.8499755859375,742.1500244140625,743.75,12177
2026-02-12T05:25:00,743.75,744.3499755859375,743.75,744.2000122070312,7714
2026-02-12T05:30:00,744.2000122070312,744.2000122070312,742.75,743.0999755859375,8706
2026-02-12T05:35:00,743.0999755859375,743.4000244140625,742.0999755859375,742.4000244140625,5049
2026-02-12T05:40:00,742.25,742.7999877929688,742.25,742.3499755859375,4092
2026-02-12T05:45:00,742.3499755859375,742.3499755859375,741.5,742.0499877929688,17513
2026-02-12T05:50:00,742.0999755859375,742.1500244140625,741.0,741.0,10177
2026-02-12T05:55:00,741.0999755859375,741.8499755859375,741.0499877929688,741.5999755859375,3246
2026-02-12T06:00:00,741.4500122070312,741.5999755859375,741.1500244140625,741.2999877929688,3463
2026-02-12T06:05:00,741.2999877929688,742.2000122070312,741.2999877929688,741.5999755859375,7301
2026-02-12T06:10:00,741.5999755859375,742.5999755859375,741.5999755859375,742.25,8804
2026-02-12T06:15:00,742.0999755859375,742.7999877929688,742.0,742.0499877929688,12168
2026-02-12T06:20:00,742.0499877929688,742.0999755859375,741.2000122070312,741.25,9028
2026-02-12T06:25:00,741.2999877929688,741.2999877929688,740.75,740.9000244140625,11729
2026-02-12T06:30:00,740.9000244140625,741.0,740.0499877929688,740.6500244140625,10981
2026-02-12T06:35:00,740.2999877929688,741.5499877929688,740.2999877929688,741.5499877929688,4676
2026-02-12T06:40:00,741.2000122070312,741.6500244140625,740.5,740.6500244140625,5384
2026-02-12T06:45:00,740.5999755859375,741.0499877929688,740.5,740.7000122070312,9910
2026-02-12T06:50:00,740.5999755859375,741.5999755859375,740.5999755859375,741.5999755859375,5041
2026-02-12T06:55:00,741.5999755859375,741.6500244140625,741.2000122070312,741.5999755859375,4725
2026-02-12T07:00:00,741.5499877929688,742.2999877929688,741.5499877929688,742.0999755859375,8951
2026-02-12T07:05:00,742.3499755859375,743.3499755859375,742.0499877929688,742.0999755859375,12940
2026-02-12T07:10:00,742.0999755859375,742.5499877929688,741.5499877929688,742.5499877929688,4981
2026-02-12T07:15:00,742.5999755859375,743.5999755859375,742.5499877929688,743.4500122070312,4016
2026-02-12T07:20:00,743.4000244140625,744.2000122070312,743.2999877929688,744.2000122070312,5709
2026-02-12T07:25:00,744.1500244140625,744.4000244140625,743.5,743.7999877929688,7382
2026-02-12T07:30:00,743.5499877929688,744.1500244140625,743.1500244140625,743.1500244140625,7977
2026-02-12T07:35:00,743.1500244140625,743.25,742.2999877929688,743.0,5031
2026-02-12T07:40:00,742.5999755859375,744.4500122070312,742.5499877929688,744.1500244140625,9767
2026-02-12T07:45:00,744.1500244140625,746.2999877929688,744.1500244140625,745.7000122070312,16105
2026-02-12T07:50:00,745.7000122070312,745.9000244140625,744.9500122070312,745.5999755859375,7535
2026-02-12T07:55:00,745.5999755859375,746.0,744.9000244140625,744.9000244140625,7957
